,医生职称,医生所在城市,医生有无简介,总文章数,医生欢迎词,IST0_1erke,log(IST),患者满意度,城市等级,欢迎词字数,字数平方,profession_encoding,city_一线城市,city_二线城市,profession_1,profession_2,profession_3,profession_4,profession_5
401,主任医师,无锡,1,0,0,0.0,0.0,-9.630767103027763,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
402,住院医师,武汉,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
403,主治医师,长沙,0,0,0,0.0,0.0,-9.39729663667755,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
404,主治医师,乌鲁木齐,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
405,主任医师,杭州,1,0,0,0.0,0.0,-8.69688523762691,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
406,主治医师 讲师,上海,1,0,0,0.0,0.0,-9.864237569377982,一线城市,0.0,0.0,3,1,0,0,0,1,0,0
407,住院医师,郑州,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
408,副主任医师,北京,1,2,0,0.0,0.0,-10.097708035728196,一线城市,0.0,0.0,4,1,0,0,0,0,1,0
409,住院医师,郑州,0,0,0,0.0,0.0,-9.717605794742653,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
410,住院医师 助教,新乡,0,2,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,1,0,0,1,0,0,0,0
411,主治医师,江门,1,3,"热烈欢迎光临本网站                        这里找不到最权威的答案,这里也找不到教授级的人物.但这里却找得到一位基层医生与普通患者的真实的交流的情况,尽心尽力找到最合适的答案,最佳的解决方案.....",0.0,0.0,-9.864237569377982,其他,111.0,12321.0,2,0,0,0,1,0,0,0
412,主治医师,上海,1,0,0,0.0,0.0,-9.630767103027763,一线城市,0.0,0.0,2,1,0,0,1,0,0,0
413,住院医师 讲师,四平,1,0,0,0.0,0.0,-8.436052305610001,其他,0.0,0.0,1,0,0,1,0,0,0,0
414,副主任医师,濮阳,0,0,0,0.0,0.0,-9.864237569377982,其他,0.0,0.0,4,0,0,0,0,0,1,0
415,副主任医师,连云港,1,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,4,0,0,0,0,0,1,0
416,副主任医师,襄阳,1,0,0,0.0,0.0,-9.630767103027763,其他,0.0,0.0,4,0,0,0,0,0,1,0
417,主治医师,上海,1,0,小儿脑血管病                        小儿脑血管病发病率不高，但专职医师更少，本专栏为全国脑血管病的患儿提供一个咨询的平台。,0.0,0.0,-8.669522771960214,一线城市,73.0,5329.0,2,1,0,0,1,0,0,0
418,住院医师,安阳,0,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,0,0,0,0,0,0,0,0
419,主治医师,鹤岗,0,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,2,0,0,0,1,0,0,0
420,主治医师,兰州,1,0,0,0.0,0.0,-9.630767103027763,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
421,住院医师,菏泽,0,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,0,0,0,0,0,0,0,0
422,主治医师,安阳,0,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,2,0,0,0,1,0,0,0
423,副主任医师,青岛,1,0,0,0.0,0.0,-9.864237569377982,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
424,主治医师,深圳,0,0,0,0.0,0.0,-10.097708035728196,一线城市,0.0,0.0,2,1,0,0,1,0,0,0
425,住院医师,郑州,0,0,欢迎词                        儿童的心律失常没有引起家长及普通医生的重视，且相关方面的专业医生寥寥无几。目前：一些孩子因心动过速发作而烦躁不安，或因心动过缓而精神不振；一些孩子感冒后被盖上“病毒性心肌炎”的大帽子，而真正的心肌炎却被漏诊、误诊；先天性心脏病术前、术后的心...律失常问题也向医生提出了挑战！今天，一位致力于小儿心律失常专业的医生来了，希望能在最大程度上给可爱的孩子们提供帮助。                                        展开 >>,0.0,0.0,-10.097708035728196,二线城市,253.0,64009.0,0,0,1,0,0,0,0,0
426,副主任医师 副教授,广州,1,0,0,0.0,0.0,-10.097708035728196,一线城市,0.0,0.0,5,1,0,0,0,0,0,1
427,主任医师,宜昌,0,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,4,0,0,0,0,0,1,0
428,主治医师,阳江,0,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,2,0,0,0,1,0,0,0
429,住院医师,淮南,0,0,0,0.0,0.0,-9.630767103027763,其他,0.0,0.0,0,0,0,0,0,0,0,0
430,副主任医师 副教授,北京,1,0,0,0.0,0.0,-9.864237569377982,一线城市,0.0,0.0,5,1,0,0,0,0,0,1
431,主治医师 研究员,临沂,0,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,3,0,0,0,0,1,0,0
432,副主任医师,通化,1,0,0,0.0,0.0,-9.630767103027763,其他,0.0,0.0,4,0,0,0,0,0,1,0
433,主治医师,桂林,1,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,2,0,0,0,1,0,0,0
434,副主任医师,济南,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
435,主治医师,杭州,0,0,0,0.0,0.0,-9.864237569377982,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
436,副主任医师,广州,1,0,0,0.0,0.0,-10.097708035728196,一线城市,0.0,0.0,4,1,0,0,0,0,1,0
437,主治医师 讲师,成都,1,0,0,0.0,0.0,-9.864237569377982,二线城市,0.0,0.0,3,0,1,0,0,1,0,0
438,主治医师,南宁,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
439,副主任医师,北京,1,0,0,0.0,0.0,-9.864237569377982,一线城市,0.0,0.0,4,1,0,0,0,0,1,0
440,副主任医师,南宁,1,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
441,主治医师,哈尔滨,1,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
442,主治医师,广州,0,0,0,0.0,0.0,-10.097708035728196,一线城市,0.0,0.0,2,1,0,0,1,0,0,0
443,副主任医师 副教授,承德,1,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,5,0,0,0,0,0,0,1
444,主治医师,上海,0,0,0,0.0,0.0,-9.864237569377982,一线城市,0.0,0.0,2,1,0,0,1,0,0,0
445,主治医师,青岛,0,0,0,0.0,0.0,-9.39729663667755,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
446,副主任医师,安阳,1,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,4,0,0,0,0,0,1,0
447,主治医师,成都,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
448,副主任医师 副教授,武汉,1,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
449,主任医师,抚顺,1,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,4,0,0,0,0,0,1,0
450,副主任医师,赣州,0,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,4,0,0,0,0,0,1,0
451,主任医师 教授,石家庄,1,0,0,0.0,0.0,-7.616371597590723,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
452,主治医师,安阳,0,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,2,0,0,0,1,0,0,0
453,主任医师 教授,安阳,1,0,0,0.0,0.0,-8.550253462991583,其他,0.0,0.0,5,0,0,0,0,0,0,1
